"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"6834","天二科技",12.20,236.39,494.62,371.72,-134.38,2.28,160.08,3.24,112.65,1.00,0.34,-4.86,-5.77,-8.56,-14.47,-0.95,-20.20,29.45,-3.82
"8011","台通",49.79,306.03,194.74,87.70,-0.87,6.50,56.15,1.68,217.26,0.87,0.23,-1.27,-3.56,-8.42,-8.31,-0.51,12.75,-92.88,1.72
"8016","矽創",38.61,809.60,224.29,170.12,204.66,10.00,36.50,4.73,77.16,16.58,1.44,20.35,32.81,183.40,14.04,10.27,88.52,134.79,36.79
"8021","尖點",24.52,281.18,452.97,402.21,22.91,2.37,154.00,4.49,81.29,1.57,0.50,3.49,4.44,23.28,6.75,1.34,107.63,170.91,7.49
"8028","昇陽半導體",54.27,182.26,249.42,224.86,21.41,7.08,51.55,5.57,65.52,1.35,0.61,7.99,13.46,31.44,11.97,2.51,64.55,66.95,7.14
"8033","雷虎",40.57,593.31,210.88,112.36,-6.86,6.14,59.44,1.41,258.86,6.17,0.72,-3.42,-6.43,-6.25,-5.69,-0.57,"NA","NA","NA"
"8039","台虹",35.35,303.30,331.11,284.66,4119.34,1.84,198.36,4.86,75.10,2.52,0.65,5.43,8.39,37.89,8.15,3.02,86.84,90.47,13.08
"8045","達運光電",50.87,395.96,249.24,149.17,6.23,1.47,248.29,1.82,200.54,2.89,0.54,3.56,6.24,10.97,5.42,0.83,42.62,213.38,10.51
"8046","南電",23.72,194.58,374.15,298.50,6.00,4.35,83.90,6.85,53.28,2.14,0.81,0.96,1.05,5.96,0.99,0.48,44.59,51.89,3.03
"8070","長華*",55.33,478.45,170.33,139.38,35.27,4.51,80.93,7.92,46.08,5.82,0.91,8.53,17.35,277.79,9.09,17.19,34.25,119.42,6.92
"8072","陞泰",7.06,312.88,1091.12,987.28,"NA",4.23,86.28,4.45,82.02,1.10,0.33,-0.52,-0.55,-0.43,-1.60,-1.16,-34.88,50.24,-4.30
"8081","致新",30.86,432.80,255.16,208.94,65.59,4.27,85.48,4.36,83.71,6.80,0.89,11.95,18.37,98.61,13.22,8.74,56.73,101.36,14.26
"8101","華冠",67.00,197.00,97.00,70.00,-0.86,3.16,115.50,3.29,110.94,3.13,0.67,-0.82,-4.86,-2.54,-2.16,-0.23,-14.85,-26.09,-9.38
"8103","瀚荃",41.44,284.56,225.46,179.44,18.28,3.06,119.28,4.05,90.12,3.01,0.75,4.55,6.97,35.10,5.60,2.16,39.44,89.87,12.04
"8104","錸寶",47.78,150.09,126.85,114.85,423.54,4.42,82.57,14.21,25.68,0.96,0.46,2.02,3.21,11.63,3.18,0.76,28.92,113.63,0.57
"8105","凌巨",33.74,135.27,166.39,120.04,-1.23,5.38,67.84,7.00,52.14,1.23,0.68,-1.41,-2.46,-1.30,-2.27,-0.45,10.16,81.07,1.71
"8110","華東",32.03,177.94,198.71,179.88,3.10,5.22,69.92,16.80,21.72,0.80,0.39,1.27,1.47,2.68,2.45,0.33,86.72,133.64,3.69
"8112","至上",70.65,4369.80,153.30,108.78,4.11,7.97,45.79,13.09,27.88,438.26,3.78,6.52,16.53,49.73,1.29,3.41,15.00,"NA",13.00
"8114","振樺電",78.78,291.18,169.19,109.07,3.70,6.48,56.32,3.07,118.89,2.45,0.69,3.43,15.82,98.67,4.99,6.13,21.24,60.69,1.83
"8131","福懋科",13.90,228.08,530.39,489.48,28757.20,5.46,66.84,15.54,23.48,1.80,0.73,9.76,11.08,36.23,13.35,2.85,186.21,102.07,3.71
"8150","南茂",42.72,163.54,239.96,202.73,18.71,4.42,82.57,9.00,40.55,1.17,0.60,8.07,13.70,41.67,12.71,3.55,122.26,85.76,6.27
"8163","達方",53.24,186.62,134.47,100.70,27.51,3.06,119.28,5.57,65.52,3.60,0.92,5.03,10.09,44.17,5.07,3.21,17.57,151.06,4.32
"8201","無敵",34.73,283.75,256.05,227.73,-40.71,4.52,80.75,12.73,28.67,4.37,1.19,-5.78,-9.48,-10.45,-5.44,-1.05,0.00,0.00,0.00
"8210","勤誠",45.05,237.74,161.86,124.78,13256.22,4.15,87.95,6.14,59.44,4.17,1.12,15.03,27.28,94.29,13.34,7.62,42.41,208.49,23.65
"8213","志超",59.51,197.90,155.27,136.64,9.54,2.50,146.00,7.97,45.79,2.62,0.76,4.13,8.59,54.28,4.79,4.08,14.30,121.02,5.02
"8215","明基材",60.00,145.74,114.95,59.61,5.08,6.76,53.99,6.06,60.23,3.20,1.35,3.12,6.18,10.43,1.84,0.80,28.45,109.99,14.79
"8222","寶一",39.11,190.19,200.74,106.83,11.78,6.42,56.85,1.54,237.01,1.34,0.52,3.26,4.86,8.11,5.78,0.65,26.49,122.23,4.52
"8249","菱光",24.60,929.93,349.87,316.03,367.20,7.11,51.33,8.81,41.43,9.73,0.93,4.09,5.62,22.51,4.40,1.45,46.86,138.06,5.50
"8261","富鼎",37.05,597.91,210.45,106.60,13.93,3.78,96.56,2.34,155.98,9.17,0.97,1.99,2.92,7.25,1.89,0.68,-5.51,9.91,-7.48
"8271","宇瞻",34.38,325.92,222.13,154.75,9516.04,7.20,50.69,5.71,63.92,8.48,1.75,8.90,13.69,47.46,5.03,3.73,63.33,101.83,21.42
"8341","日友",47.88,136.29,156.50,143.65,6435.37,10.02,36.42,23.74,15.37,0.97,0.51,19.58,33.76,110.91,37.90,8.91,153.74,104.28,18.93
"8367","建新國際",65.43,297.69,113.96,111.54,4.73,5.36,68.09,"NA","NA",0.93,0.29,4.21,7.90,31.71,11.04,1.92,67.96,101.74,20.33
"8374","羅昇",35.83,472.66,244.43,184.36,-4.41,3.04,120.06,3.83,95.30,6.80,0.95,-1.98,-4.20,-7.85,-2.53,-0.78,11.02,242.68,3.06
"8404","百和興業-KY",63.02,138.72,116.51,54.74,489.27,6.11,59.73,1.11,328.82,1.07,0.46,3.61,8.04,24.44,6.44,1.14,-0.44,25.86,-0.87
"8411","福貞-KY",50.20,178.90,197.05,160.59,0.36,4.19,87.11,5.26,69.39,1.41,0.58,0.65,-1.13,-3.43,-0.99,-0.34,8.26,91.50,2.52
"8422","可寧衛",20.09,190.09,355.55,350.52,147.41,4.45,82.02,513.58,0.71,0.78,0.39,17.02,21.00,132.99,43.46,10.83,210.86,97.71,0.05
"8429","金麗-KY",12.03,9630.87,2264.31,2218.13,-81.67,3.20,114.06,19.06,19.15,29.57,0.27,-0.64,-0.76,-2.69,-2.54,-0.29,103.16,533.60,4.27
"8438","昶昕",51.97,150.39,114.63,87.39,2.75,7.37,49.52,11.37,32.10,3.09,1.15,0.65,0.36,3.84,0.15,0.07,7.23,91.55,1.69
"8442","威宏-KY",58.90,246.31,132.22,93.33,4.28,5.64,64.71,6.16,59.25,6.79,1.48,6.08,13.55,37.70,3.29,4.20,13.48,51.05,10.22
"8443","阿瘦",44.44,285.15,178.30,50.83,-3.79,28.55,12.78,0.73,500.00,3.03,0.59,-2.08,-3.52,-10.48,-3.40,-0.79,37.22,68.50,16.61
"8454","富邦媒",57.69,165.57,102.38,68.68,202.77,48.23,7.56,21.08,17.31,11.72,3.86,10.44,22.56,122.87,2.69,9.95,38.47,77.11,37.29
"8462","柏文",70.66,95.18,68.45,67.28,9.97,84.42,4.32,907.53,0.40,0.87,0.69,10.42,25.96,85.31,13.52,7.15,98.49,94.64,12.57
"8463","潤泰材",54.49,131.41,153.28,99.52,7.05,5.82,62.71,2.64,138.25,1.04,0.63,2.09,3.73,7.15,2.84,0.59,36.85,77.05,6.08
"8464","億豐",37.03,225.15,218.75,164.25,427.75,8.72,41.85,3.40,107.35,4.25,1.08,22.74,34.68,208.55,19.33,15.37,102.58,114.69,18.58
"8466","美吉吉-KY",40.23,172.15,147.97,117.91,8451.90,3.43,106.41,6.62,55.13,2.28,0.85,9.97,15.91,69.28,11.60,6.09,15.24,76.31,2.04
"8467","波力-KY",41.06,177.36,150.25,116.40,11.34,11.28,32.35,3.27,111.62,1.69,0.66,6.66,9.39,30.17,9.19,2.67,6.87,94.08,-3.21
"8473","山林水",50.32,2094.09,116.50,114.43,5.24,5.47,66.72,"NA","NA",8.87,0.32,2.95,5.87,41.53,9.29,2.25,7.94,22.53,-0.71
"8476","台境*",60.61,181.65,125.66,64.87,-5.85,5.42,67.34,"NA","NA",0.96,0.36,-12.55,-37.39,-27.38,-39.18,-3.85,1.11,"NA",0.55
"8478","東哥遊艇",58.51,347.27,217.54,44.63,204.16,7.03,51.92,0.91,401.09,3.14,0.61,1.53,1.71,6.76,1.25,0.50,3.08,-0.46,-3.11
"8481","政伸",23.42,252.32,286.98,257.58,1410.29,3.94,92.63,7.46,48.92,3.24,0.77,14.21,17.84,43.59,18.46,3.42,69.76,88.94,3.75
"8482","商億-KY",26.40,410.28,288.45,230.81,384.26,7.55,48.34,4.56,80.04,5.68,0.88,18.53,24.71,79.30,20.90,7.67,76.76,119.18,-1.54
"8487","愛爾達-創",62.64,4130.85,162.71,97.05,12.04,7.47,48.86,"NA","NA",61.84,1.07,2.25,4.37,6.98,1.92,0.56,2.18,-18.43,5.87
"8488","吉源-KY",53.69,111.14,86.01,75.46,3.28,2.98,122.48,11.21,32.56,1.41,0.70,2.66,3.87,22.37,2.49,1.43,18.28,66.34,10.40
"8499","鼎炫-KY",37.00,481.92,546.55,482.57,129.85,3.34,109.28,4.46,81.83,3.80,0.70,15.84,22.97,107.13,22.47,8.14,121.68,92.25,8.99
"8926","台汽電",40.76,1063.50,130.24,34.60,3040.00,16.14,22.61,49.77,7.33,6.07,0.39,6.06,9.15,18.72,15.26,1.86,9.62,78.65,-2.60
"8940","新天地",60.41,154.09,95.26,79.93,1.92,29.42,12.40,8.90,41.01,1.19,0.70,0.46,-0.09,1.88,-0.05,-0.26,68.26,93.06,13.61
"8996","高力",34.28,170.58,180.76,110.41,41.73,7.54,48.40,2.46,148.37,1.80,0.75,5.86,8.61,22.27,7.59,1.77,34.92,106.75,4.49
"910322","康師傅-DR",60.24,121.52,89.86,70.19,14.08,35.94,10.15,13.70,26.64,2.54,1.10,7.09,15.64,2298.88,6.00,2.55,27.66,174.76,10.30
"9105","泰金寶-DR",70.38,150.32,116.24,74.93,177.78,4.84,75.41,6.51,56.06,7.14,1.74,0.65,2.31,11.71,0.37,0.08,18.03,122.58,21.83
"910861","神州-DR",52.99,1265.24,117.43,98.51,284.85,3.45,105.79,9.16,39.84,17.34,0.74,2.19,3.17,251.68,2.00,0.48,9.76,-3.37,8.76
"9110","越南控-DR",40.88,2018.10,231.49,176.48,-2162.60,4.07,89.68,3.88,94.07,30.18,0.87,-15.39,-27.25,-1510.96,-17.68,-0.58,-28.39,-132.81,-7.52
"911608","明輝-DR",50.49,757.39,174.71,79.81,2.13,2.66,137.21,1.33,274.43,6.92,0.67,2.88,3.48,2.24,2.33,0.14,3.12,111.10,2.11
"911622","泰聚亨-DR",34.08,135.52,128.24,48.22,1499.11,13.48,27.07,5.08,71.85,2.75,1.36,-13.54,-21.52,-16.20,-10.43,-1.69,10.20,108.21,2.38
"911868","同方友友-DR",31.38,2279.76,339.14,287.52,-2.74,6.32,57.75,3.14,116.24,10.21,0.38,-2.70,-5.61,-38.00,-10.05,-0.18,17.14,-159.02,1.72
"912000","晨訊科-DR",26.38,844.79,290.09,246.56,-26.88,4.99,73.14,3.31,110.27,4.47,0.44,-2.48,-3.42,-37.64,-5.84,-0.12,79.52,655.31,22.43
"9136","巨騰-DR","NA","NA",109.29,80.00,"NA",2.78,131.29,4.79,76.20,"NA","NA","NA",2.81,"NA","NA",0.61,"NA","NA","NA"
"9802","鈺齊-KY",36.30,155.24,152.98,98.17,4447.81,5.73,63.69,4.94,73.88,2.41,1.07,10.82,17.24,86.53,9.94,7.81,41.56,75.38,9.87
"9902","台火",10.61,1153.33,580.26,386.37,47.42,5.12,71.28,1.11,328.82,1.43,0.19,2.41,2.57,3.70,12.07,0.32,-61.61,-16.03,-7.75
"9904","寶成",47.70,340.12,168.61,103.35,7.63,8.44,43.24,3.87,94.31,3.98,0.93,6.17,10.52,73.03,5.74,4.01,24.95,63.36,5.96
"9905","大華",26.23,243.03,302.86,211.13,177.62,6.19,58.96,3.91,93.35,2.41,0.83,4.97,6.65,19.93,5.92,1.57,41.31,124.60,4.25
"9906","欣巴巴",88.01,183227.65,222.35,13.45,-54.50,6.43,56.76,0.00,"*****",9.45,0.00,-1.14,-9.69,-9.79,-483.44,-0.98,-10.49,-82.16,-8.54
"9907","統一實",46.22,132.56,154.16,84.93,3.15,8.03,45.45,7.54,48.40,1.43,0.90,1.91,2.27,4.30,1.36,0.34,56.02,230.22,3.77
"9908","大台北",29.23,328.97,301.39,290.83,120133.57,9.52,38.34,18.59,19.63,0.95,0.25,5.24,7.37,19.67,20.86,1.68,45.71,104.68,1.86
"9910","豐泰",54.60,149.59,133.63,78.59,7214.77,11.59,31.49,8.35,43.71,4.61,1.96,18.82,38.14,133.19,9.47,8.48,63.38,99.27,17.90
"9911","櫻花",31.52,355.80,172.95,144.29,1641.69,5.57,65.52,7.68,47.52,4.62,0.95,13.46,19.61,47.93,14.10,4.06,60.29,131.79,12.82
"9912","偉聯",42.22,383.35,136.18,44.88,-34.94,7.46,48.92,1.59,229.55,4.91,0.75,-13.88,-21.87,-20.40,-18.88,-2.20,-8.50,-9.32,-5.68
"9914","美利達",43.91,614.78,150.48,89.92,74.02,11.30,32.30,5.67,64.37,11.76,1.10,10.47,18.07,107.15,8.86,8.37,15.41,67.43,0.83
"9917","中保科",50.29,205.99,103.23,94.07,67.43,11.41,31.98,4.74,77.00,1.95,0.62,10.19,19.80,59.37,16.23,4.85,36.23,101.04,6.01
"9918","欣天然",40.74,193.29,220.53,215.33,2718.50,8.51,42.89,37.21,9.80,1.11,0.44,5.34,8.86,17.01,12.09,1.47,34.14,104.34,2.23
"9919","康那香",59.59,174.49,198.89,134.47,1.36,3.74,97.59,3.75,97.33,1.74,0.72,0.85,0.50,0.85,0.30,0.06,2.52,146.02,0.00
"9921","巨大",60.25,254.96,140.18,82.88,16.55,4.37,83.52,2.93,124.57,6.42,1.14,6.46,15.83,128.24,5.32,9.00,6.37,52.72,0.57
"9924","福興",32.96,231.73,266.16,212.36,148.73,5.76,63.36,6.46,56.50,3.17,1.07,10.24,15.11,61.25,9.51,4.38,67.54,126.14,10.79
"9925","新保",34.33,302.79,184.05,171.84,60.84,10.48,34.82,"NA","NA",1.79,0.45,5.62,8.21,27.26,12.26,2.13,28.74,81.00,3.17
"9926","新海",50.87,164.02,204.03,192.15,2059.66,7.68,47.52,"NA","NA",0.79,0.40,5.99,12.09,24.77,15.14,2.03,74.87,101.07,8.86
"9927","泰銘",18.97,1014.16,537.71,290.30,2779.00,8.26,44.18,3.99,91.47,17.69,1.46,7.96,9.87,31.02,5.24,2.45,34.53,92.95,0.90
"9928","中視",87.99,65.16,17.31,13.04,-3.72,7.28,50.13,"NA","NA",0.27,0.20,-3.16,-27.84,-9.36,-19.34,-0.94,-1.25,0.00,-0.61
"9929","秋雨",75.86,841.78,71.35,66.50,-4.49,3.13,116.61,21.99,16.59,2.41,0.39,-10.31,-34.46,-21.74,-30.89,-1.48,27.40,346.81,68.45
"9930","中聯資源",54.75,144.41,95.34,71.27,19.87,9.07,40.24,15.60,23.39,1.51,0.90,8.19,15.96,42.41,8.71,3.28,62.49,89.34,7.80
"9931","欣高",53.47,118.94,85.49,64.33,469.65,8.17,44.67,4.97,73.44,0.60,0.34,4.52,9.71,24.11,13.30,1.89,30.68,114.87,6.22
"9933","中鼎",72.16,282.56,135.90,127.88,10.46,7.54,48.40,"NA","NA",5.24,0.80,1.87,7.00,29.22,2.02,1.54,24.58,103.91,19.25
"9934","成霖",64.83,418.72,180.54,120.48,4.40,6.94,52.59,3.84,95.05,8.39,1.19,3.14,5.82,13.56,1.97,0.94,15.69,87.62,3.68
"9935","慶豐富",65.51,245.12,213.31,156.95,7.06,5.24,69.65,6.60,55.30,3.18,0.99,5.81,13.46,18.58,4.48,1.50,40.16,59.98,11.88
"9937","全國",62.45,150.71,27.77,21.98,23.62,155.42,2.34,89.50,4.07,4.69,1.97,6.62,15.09,29.82,3.22,2.39,25.98,103.76,8.76
"9938","百和",57.77,137.73,118.72,67.83,10.19,6.02,60.63,1.75,208.57,1.35,0.55,7.06,14.90,85.13,11.09,5.11,17.64,49.24,4.37
"9939","宏全",56.45,140.31,133.28,89.24,864.00,6.40,57.03,6.89,52.97,1.33,0.68,5.67,10.94,68.25,6.81,4.72,49.93,105.23,8.18
"9940","信義",65.31,662.59,425.83,204.22,12.23,11.86,30.77,0.08,4562.50,1.69,0.39,4.45,11.57,27.91,10.26,1.71,119.65,92.59,17.21
"9941","裕融",89.69,126.53,100.76,96.90,2.29,"NA","NA","NA","NA",1.46,0.14,2.84,15.15,99.60,10.87,9.12,"NA",1.61,"NA"
"9942","茂順",29.05,232.22,369.85,231.04,174.21,3.18,114.77,2.40,152.08,1.97,0.74,10.08,13.75,68.67,13.63,4.92,90.48,102.54,3.93
"9943","好樂迪",31.59,660.26,201.20,195.08,71.08,87.54,4.16,62.31,5.85,3.58,0.54,14.96,19.52,63.63,26.98,5.48,115.37,90.11,3.05
"9944","新麗",43.59,166.74,150.76,112.42,0.69,5.04,72.42,3.97,91.93,1.34,0.56,-0.29,-1.37,-0.89,-1.40,-0.45,19.60,87.91,5.19
"9945","潤泰新",43.12,2929.70,185.99,52.43,1233.01,13.27,27.50,0.49,744.89,4.04,0.15,8.54,15.03,99.78,55.55,9.35,15.22,51.36,0.00
"9946","三發地產",41.99,11245.20,415.55,134.36,1518.11,21.24,17.18,0.35,1042.85,19.24,0.44,14.45,26.69,52.51,31.27,5.28,143.26,261.57,42.56
"9955","佳龍",41.50,117.79,129.49,48.01,1.64,53.70,6.79,2.30,158.69,0.85,0.56,0.75,0.59,0.99,0.59,0.10,31.54,65.32,8.21
"9958","世紀鋼",49.96,230.05,170.11,102.82,12.31,2.37,154.00,1.02,357.84,0.67,0.22,6.94,13.18,36.40,28.81,3.53,-5.14,25.27,-2.57
